video,cond,texts_n,desc_mean_len,forbidden_rate,two_line_format_rate,hedging_per100w,frame_text_conflict_rate,fault_alignment_rate,reproducibility,length_variance,behavior_align_score_desc,ilc_coverage,bd_unique,odtr_offdomain
/app/data/raw/videos/validation_reencoded/bb_1_210720_vehicle_206_22387.mp4,A1_g1.2,3,11.333333333333334,0.3333333333333333,1.0,1.0101010101010102,0.0,1.0,0.11805555555555555,0.2222222222222222,0.5104227264722189,0.0,0.0,0.35247208931419455
/app/data/raw/videos/validation_reencoded/bb_1_210713_vehicle_113_094.mp4,A1_g1.2,3,13.666666666666666,0.3333333333333333,1.0,0.0,0.0,1.0,0.21701863354037268,20.222222222222218,0.5647774239381155,0.0,0.0,0.30312772882432326
/app/data/raw/videos/validation_reencoded/bb_1_210607_vehicle_314_057.mp4,A1_g1.2,3,15.0,0.3333333333333333,1.0,0.0,0.0,1.0,0.1392212725546059,24.666666666666664,0.4257436494032542,0.0,0.0,0.2901075268817204
/app/data/raw/videos/validation_reencoded/bb_1_210523_vehicle_21_250.mp4,A1_g1.2,3,10.333333333333334,0.0,1.0,0.0,0.0,1.0,0.15079365079365079,0.8888888888888888,0.5233740111192068,0.0,0.0,0.3934372969460689
/app/data/raw/videos/validation_reencoded/bb_1_210507_vehicle_248_22993.mp4,A1_g1.2,3,11.333333333333334,0.0,1.0,0.0,0.0,1.0,0.1111111111111111,0.2222222222222222,0.5546501874923706,0.0,0.0,0.3966071334492387
/app/data/raw/videos/validation_reencoded/bb_1_210210_vehicle_221_22209.mp4,A1_g1.2,3,10.666666666666666,0.0,1.0,0.0,0.0,1.0,0.19894179894179895,1.5555555555555554,0.5181566576162974,0.0,0.0,0.3804347826086957
/app/data/raw/videos/validation_reencoded/bb_1_210209_vehicle_112_136.mp4,A1_g1.2,3,9.333333333333334,0.0,1.0,0.0,0.0,0.0,0.13706816059757235,1.5555555555555554,0.4727747639020284,0.0,0.0,0.3648148148148148
/app/data/raw/videos/validation_reencoded/bb_1_210206_vehicle_148_012.mp4,A1_g1.2,3,10.333333333333334,0.3333333333333333,1.0,0.0,0.0,1.0,0.17857142857142858,6.222222222222221,0.484027236700058,0.0,0.0,0.4274425287356322
/app/data/raw/videos/validation_reencoded/bb_1_210202_vehicle_224_23649.mp4,A1_g1.2,3,11.666666666666666,0.3333333333333333,1.0,0.0,0.0,1.0,0.12560386473429952,6.222222222222221,0.5731451511383057,0.0,0.0,0.28873348873348875
/app/data/raw/videos/validation_reencoded/bb_1_210126_vehicle_200_21653.mp4,A1_g1.2,3,10.333333333333334,0.0,1.0,0.0,0.0,1.0,0.1845238095238095,0.8888888888888888,0.5315958460172018,0.0,0.0,0.2911850311850312
/app/data/raw/videos/validation_reencoded/bb_1_201104_vehicle_244_21504.mp4,A1_g1.2,3,10.333333333333334,0.0,1.0,0.0,0.0,1.0,0.15079365079365079,0.8888888888888888,0.5251529614130656,0.0,0.0,0.40068367375766306
